created_at,favorite_count,full_text,quote_count,reply_count,retweet_count,username,tokens,sentiment
Thu Aug 08 13:52:19 +0000 2024,0,guys plis tolong pilihin di kulit sawo matang neutral tapi warm undertone bagus nya azarine shade apa,0,0,0,valovellove,"['guys', 'plis', 'tolong', 'pilihin', 'kulit', 'sawo', 'matang', 'neutral', 'warm', 'undertone', 'bagus', 'nya', 'azarine', 'shade']",Positive
Thu Aug 08 13:44:59 +0000 2024,0,azarine tapi mau coba amaterasun,0,1,0,starwonie,"['azarine', 'coba', 'amaterasun']",Neutral
Thu Aug 08 13:29:01 +0000 2024,0,ini azarine apa wardah,0,1,0,archegys,"['azarine', 'wardah']",Neutral
Thu Aug 08 13:27:12 +0000 2024,0,aku wts azarine kak,0,0,0,haye1705,"['wts', 'azarine', 'kak']",Neutral
Thu Aug 08 13:26:38 +0000 2024,0,ini kak aku wts azarine cicamide barrier sunscreen bisa buat kulit kering,0,0,0,haye1705,"['kak', 'wts', 'azarine', 'cicamide', 'barrier', 'sunscreen', 'kulit', 'kering']",Neutral
Thu Aug 08 13:24:21 +0000 2024,0,tapi habis war pakai wifi kak pas masing masih login akun,0,0,0,bigwinyook,"['habis', 'war', 'pakai', 'wifi', 'kak', 'pas', 'login', 'akun']",Neutral
Thu Aug 08 13:23:54 +0000 2024,10,oiyaa mau info twc azarine ini kandung squalane vitamin e ceramide selain itu juga noncomedogenic jadi semua tipe kulit bisa banget pakai bedak sudah cus coba sendiri saja karena buat harga seaffordable ini mau aku bilang apalagi super worth itu,0,0,0,gitaskinjournal,"['oiyaa', 'info', 'twc', 'azarine', 'kandung', 'squalane', 'vitamin', 'e', 'ceramide', 'noncomedogenic', 'tipe', 'kulit', 'banget', 'pakai', 'bedak', 'cus', 'coba', 'harga', 'seaffordable', 'bilang', 'super', 'worth']",Positive
Thu Aug 08 13:20:52 +0000 2024,0,baru lagi azarine nih,0,0,0,bodoamatnin,"['azarine', 'nih']",Neutral
Thu Aug 08 10:20:54 +0000 2024,0,aku wts azarine cicamide sunscreen ke kak link,0,0,0,haye1705,"['wts', 'azarine', 'cicamide', 'sunscreen', 'kak', 'link']",Neutral
Thu Aug 08 10:10:30 +0000 2024,10,its sok porefect powder foundation baru dari azarine jujur twcnya azarine ini bagus banget dari pertama kali coba aku tuh kayak okee ayo ikut mana aku pergi alias auto masuk pouch total ada shades aku pakai shade cheese,0,1,0,bulbulkun,"['its', 'sok', 'porefect', 'powder', 'foundation', 'azarine', 'jujur', 'twcnya', 'azarine', 'bagus', 'banget', 'kali', 'coba', 'tuh', 'kayak', 'okee', 'ayo', 'pergi', 'alias', 'auto', 'masuk', 'pouch', 'total', 'shades', 'pakai', 'shade', 'cheese']",Positive
Thu Aug 08 09:51:12 +0000 2024,0,azarine masih kak,0,0,0,harabeojae,"['azarine', 'kak']",Neutral
Thu Aug 08 09:50:04 +0000 2024,0,azarine ijo bagus buat acne nderr,0,0,0,vinvin098,"['azarine', 'ijo', 'bagus', 'acne', 'nderr']",Positive
Thu Aug 08 09:46:50 +0000 2024,1,ow kuliah kuliah amat jir,0,1,0,ssailerrmun,"['ow', 'kuliah', 'kuliah', 'jir']",Neutral
Thu Aug 08 09:45:45 +0000 2024,0,wah baru tau azarine keluar twc,0,0,0,anjanialam,"['tau', 'azarine', 'twc']",Neutral
Thu Aug 08 09:44:34 +0000 2024,0,packing nya lucu banget azarine,0,0,0,confessyu,"['packing', 'nya', 'lucu', 'banget', 'azarine']",Neutral
Thu Aug 08 09:42:26 +0000 2024,0,baru tau azarine ada produk ini,0,0,0,Artbyann_,"['tau', 'azarine', 'produk']",Neutral
Thu Aug 08 09:41:27 +0000 2024,0,moistnya azarine yang pure radiance bagus enggak sih,0,2,0,xeusouxee,"['moistnya', 'azarine', 'pure', 'radiance', 'bagus', 'enggak_sih']",Positive
Thu Aug 08 09:38:17 +0000 2024,0,azarine love cinta mati aku pakai yang buat skin barrier,0,0,0,xokmin,"['azarine', 'love', 'cinta', 'mati', 'pakai', 'skin', 'barrier']",Neutral
Thu Aug 08 09:36:35 +0000 2024,0,baru tau azarine keluar produk baru mana bagus banget packagingnya,0,0,0,thvblast,"['tau', 'azarine', 'produk', 'bagus', 'banget', 'packagingnya']",Positive
Thu Aug 08 09:20:33 +0000 2024,0,tidak lupa aku selalu skinprep dulu pakai toner moist poin penting kalo pakai powder foundy biar tempel amp enggak crack skinprep minim dan enggak terlalu beceekk moistnya pakai azarine biru,0,1,0,curadellapelle_,"['tidak_lupa', 'skinprep', 'pakai', 'toner', 'moist', 'poin', 'kalo', 'pakai', 'powder', 'foundy', 'biar', 'tempel', 'amp', 'enggak_crack', 'skinprep', 'minim', 'enggak_terlalu', 'beceekk', 'moistnya', 'pakai', 'azarine', 'biru']",Neutral
Thu Aug 08 09:20:09 +0000 2024,0,mjb kak pakai ss azarine yang apa,0,0,0,itsgurlytaa,"['mjb', 'kak', 'pakai', 'ss', 'azarine']",Neutral
Thu Aug 08 09:17:28 +0000 2024,1,preloved skintific sunscreen spray bioaqua cushion toner hyalu pratista serum avoskin salicylic acidzinc hanasui lip cream azarine lip velvet somethinc ombrella moisturizer niacin skintific sama buku nama alam bisa shopee atau cod sekitar kampus ktt kalo mau,0,4,0,anotherdella,"['preloved', 'skintific', 'sunscreen', 'spray', 'bioaqua', 'cushion', 'toner', 'hyalu', 'pratista', 'serum', 'avoskin', 'salicylic', 'acidzinc', 'hanasui', 'lip', 'cream', 'azarine', 'lip', 'velvet', 'somethinc', 'ombrella', 'moisturizer', 'niacin', 'skintific', 'buku', 'nama', 'alam', 'shopee', 'cod', 'kampus', 'ktt', 'kalo']",Neutral
Thu Aug 08 09:15:51 +0000 2024,1,kalian harus banget coba twcnya azarine yang baru ini shadenya cukup banyak dan bisa banget sesuai yang cocok sama skintone kalian dan kalian harus tau harga start from ribu saja untuk twc bagus ini ini worth itu banget beli buru coba,0,0,0,arccsia,"['banget', 'coba', 'twcnya', 'azarine', 'shadenya', 'banget', 'sesuai', 'cocok', 'skintone', 'tau', 'harga', 'start', 'from', 'ribu', 'twc', 'bagus', 'worth', 'banget', 'beli', 'buru', 'coba']",Positive
Thu Aug 08 07:57:25 +0000 2024,0,azarine bisa diam enggak sih kan aku enggak tahan pengin cowok jadi,0,0,0,SylvanasAlleron,"['azarine', 'diam', 'enggak_sih', 'enggak_tahan', 'pengin', 'cowok']",Neutral
Thu Aug 08 07:56:54 +0000 2024,0,azarine keluar kosmetik lagi omaigattt lantai,0,0,0,halloverdaa,"['azarine', 'kosmetik', 'omaigattt', 'lantai']",Neutral
Thu Aug 08 07:56:29 +0000 2024,0,mu produk acne treatment suka kalian apa guys i ll go first acne spot serum azarine,0,0,0,womanfeeds_id,"['mu', 'produk', 'acne', 'treatment', 'suka', 'guys', 'i', 'll', 'go', 'first', 'acne', 'spot', 'serum', 'azarine']",Neutral
Thu Aug 08 07:56:20 +0000 2024,0,cantik banget ya azarine,0,0,0,cindetr,"['cantik', 'banget', 'ya', 'azarine']",Neutral
Thu Aug 08 07:55:20 +0000 2024,5,tekstur two way cake ini haluslembut sok kurang lebih hasil nya kayak begini yaww enak banget buat pakai daily mau makeup satset hasil flawless kalian wajib punya two way cake nya azarine ini worth tapi buy kok aku kasih link oren ya,0,0,0,iamtryshb1,"['tekstur', 'two', 'way', 'cake', 'haluslembut', 'sok', 'kurang_lebih', 'hasil', 'nya', 'kayak', 'yaww', 'enak', 'banget', 'pakai', 'daily', 'makeup', 'satset', 'hasil', 'flawless', 'wajib', 'two', 'way', 'cake', 'nya', 'azarine', 'worth', 'buy', 'kasih', 'link', 'oren', 'ya']",Neutral
Thu Aug 08 07:49:04 +0000 2024,20,yang aku suka dari twcnya azarine ini dia soft matte finished result long lasting without crack padahal dry skin itu biasa kalo dipakein twc gampang crack but ini enggak sama sekali,0,1,0,matchalatee__,"['suka', 'twcnya', 'azarine', 'soft', 'matte', 'finished', 'result', 'long', 'lasting', 'without', 'crack', 'dry', 'skin', 'kalo', 'dipakein', 'twc', 'gampang', 'crack', 'but', 'enggak_sama']",Neutral
Thu Aug 08 07:45:57 +0000 2024,0,cek pamelo azarine hydrasoothe sunscreen gel spf sunscreen gel spf apa spf apa dengan harga rp dapat di shopee sekarang,0,0,0,djono50080213,"['cek', 'pamelo', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'sunscreen', 'gel', 'spf', 'spf', 'harga', 'rp', 'shopee']",Neutral
Thu Aug 08 07:45:52 +0000 2024,0,cek azarine cicamide barrier sunscreen moisturiser spf apa lolos uji invivo invitro sunscreen gel untuk skin barrier protection sunscreen kulit kering jerawat sensitif ml dengan harga rp dapat di shopee sekarang,0,0,0,amelptw,"['cek', 'azarine', 'cicamide', 'barrier', 'sunscreen', 'moisturiser', 'spf', 'lolos', 'uji', 'invivo', 'invitro', 'sunscreen', 'gel', 'skin', 'barrier', 'protection', 'sunscreen', 'kulit', 'kering', 'jerawat', 'sensitif', 'ml', 'harga', 'rp', 'shopee']",Negative
Thu Aug 08 07:41:38 +0000 2024,3,mu azarine punya twc baru cakep banget gas siapa sudah cobainnn,0,1,0,womanfeeds_id,"['mu', 'azarine', 'twc', 'cakep', 'banget', 'gas', 'cobainnn']",Neutral
Thu Aug 08 07:29:12 +0000 2024,0,bagus ss azarine atau whitelab ya buat kulit oily,0,1,0,loopsblooms,"['bagus', 'ss', 'azarine', 'whitelab', 'ya', 'kulit', 'oily']",Positive
Thu Aug 08 07:24:07 +0000 2024,1,azarine itu sih sok perfect powder foundation packagingnyaa aestheticc banget compact dan cantik aku sukaak lengkap sama spons bentuk tear drop gemas tapi tetap fungsional,0,1,0,soothazel,"['azarine', 'si', 'sok', 'perfect', 'powder', 'foundation', 'packagingnyaa', 'aestheticc', 'banget', 'compact', 'cantik', 'sukaak', 'lengkap', 'spons', 'bentuk', 'tear', 'drop', 'gemas', 'fungsional']",Neutral
Thu Aug 08 07:19:57 +0000 2024,1,dan akhir bagi bibir aku pakai lipbalm dari azarine terus lipcreamnya dari instaperfect yang shade tawny dan innernya pakai dari raecca telah bagi bibir beres aku set pakai setting spray lagi jadi total kali pakai ss,0,1,0,imutorgnya,"['bibir', 'pakai', 'lipbalm', 'azarine', 'lipcreamnya', 'instaperfect', 'shade', 'tawny', 'innernya', 'pakai', 'raecca', 'bibir', 'beres', 'set', 'pakai', 'setting', 'spray', 'total', 'kali', 'pakai', 'ss']",Neutral
Thu Aug 08 07:04:06 +0000 2024,7,btw gengss ini produk baru its sok perfect powder foundation azarine aku punya shade nya chesse dan almond salah fokus packaging nya super cantik,0,2,0,iamtryshb1,"['btw', 'gengss', 'produk', 'its', 'sok', 'perfect', 'powder', 'foundation', 'azarine', 'shade', 'nya', 'chesse', 'almond', 'salah', 'fokus', 'packaging', 'nya', 'super', 'cantik']",Neutral
Thu Aug 08 06:59:46 +0000 2024,0,berapa ya harga jir,0,0,0,ssailerrmun,"['ya', 'harga', 'jir']",Neutral
Thu Aug 08 06:55:29 +0000 2024,91,super ringan twc satu ini suka pakai up simple ku kali ini cuma pakai twc azarine enggak pakai concealeratau tambah apa tapi finishnya flawless begini,0,50,52,iamtryshb1,"['super', 'ringan', 'twc', 'suka', 'pakai', 'up', 'simple', 'ku', 'kali', 'pakai', 'twc', 'azarine', 'enggak_pakai', 'concealeratau', 'finishnya', 'flawless']",Neutral
Thu Aug 08 06:48:50 +0000 2024,0,azarine yang iklan red velvet itu wangi enak kayak biskuit,0,0,0,xoxobaekchan,"['azarine', 'iklan', 'red', 'velvet', 'wangi', 'enak', 'kayak', 'biskuit']",Neutral
Thu Aug 08 06:43:35 +0000 2024,4,azarine its sok perfect powder powder foundation lantai claimnya instant pore blurring jadi bikin poripori auto blur amp finishnya flawless dan benar ini enggak dempul walaupun aku pakai full,0,1,1,angelarissa_,"['azarine', 'its', 'sok', 'perfect', 'powder', 'powder', 'foundation', 'lantai', 'claimnya', 'instant', 'pore', 'blurring', 'bikin', 'poripori', 'auto', 'blur', 'amp', 'finishnya', 'flawless', 'enggak_dempul', 'pakai', 'full']",Neutral
Thu Aug 08 06:43:23 +0000 2024,11,azarine itu sih sok porefect powder foundation sesuai claimnya instant pore blurring jadi benerbener bikin muka kita jadi flawless packagingnya compact banget aku ada shades dan di video aku lagi pakai yang shade butter,0,1,0,salmonoriental,"['azarine', 'si', 'sok', 'porefect', 'powder', 'foundation', 'sesuai', 'claimnya', 'instant', 'pore', 'blurring', 'benerbener', 'bikin', 'muka', 'flawless', 'packagingnya', 'compact', 'banget', 'shades', 'video', 'pakai', 'shade', 'butter']",Neutral
Thu Aug 08 06:43:13 +0000 2024,64,terima kasih dokter kulit yang rekomendasi succinic acid buat jerawat ini pakai azarine acne spot ribuannn bikin jerawat cepat keringg,0,14,39,journeywithApr,"['terima', 'kasih', 'dokter', 'kulit', 'rekomendasi', 'succinic', 'acid', 'jerawat', 'pakai', 'azarine', 'acne', 'spot', 'ribuannn', 'bikin', 'jerawat', 'cepat', 'keringg']",Neutral
Thu Aug 08 06:42:34 +0000 2024,0,btw meski succinic acid ini turun dari salicylic acid dia cara pakai sama kayak pakai serum banyak kok bisa pakai rutin pagi amp malam hari selain itu dia juga enggak ada cekitcekitnya sama sekali super luv sama serum azarine ini,0,0,0,nisynwafer,"['btw', 'succinic', 'acid', 'turun', 'salicylic', 'acid', 'pakai', 'kayak', 'pakai', 'serum', 'pakai', 'rutin', 'pagi', 'amp', 'malam', 'enggak_ada', 'cekitcekitnya', 'super', 'luv', 'serum', 'azarine']",Neutral
Thu Aug 08 06:42:02 +0000 2024,246,powder foundation azarine cakep banget enggak dempul tt porefect filter banget,2,96,192,angelarissa_,"['powder', 'foundation', 'azarine', 'cakep', 'banget', 'enggak_dempul', 'tt', 'porefect', 'filter', 'banget']",Neutral
Thu Aug 08 06:30:13 +0000 2024,0,memang azarine ada paket ya baru dengar,0,1,0,itaa__0,"['azarine', 'paket', 'ya', 'dengar']",Neutral
Thu Aug 08 06:28:29 +0000 2024,0,implora nder st kombinasi tapi sekarang mau coba azarine,0,0,0,apsihkocak,"['implora', 'nder', 'st', 'kombinasi', 'coba', 'azarine']",Neutral
Thu Aug 08 06:26:32 +0000 2024,0,beli dapat azarine velvety ombre lip bundle lip velvet dapat di lazada sekarang,0,0,0,re_aruni,"['beli', 'azarine', 'velvety', 'ombre', 'lip', 'bundle', 'lip', 'velvet', 'lazada']",Neutral
Thu Aug 08 06:15:39 +0000 2024,0,azarine lip velvet sama liptint nya bau choco kak raecca liptint wardah lip velvet aku cuma punya itu,0,1,0,baekhywune,"['azarine', 'lip', 'velvet', 'liptint', 'nya', 'bau', 'choco', 'kak', 'raecca', 'liptint', 'wardah', 'lip', 'velvet']",Neutral
Thu Aug 08 06:11:15 +0000 2024,0,oke oke saja di aku tapi aku enggak bisa beda feel pakai ss ini sama azarine yang ijo tua,0,0,0,sosoft_biru,"['oke', 'oke', 'enggak_bisa', 'beda', 'feel', 'pakai', 'ss', 'azarine', 'ijo', 'tua']",Neutral
Thu Aug 08 06:08:48 +0000 2024,0,azarine pelembab wajah,0,0,0,BadmintonLive1,"['azarine', 'pelembab', 'wajah']",Neutral
Thu Aug 08 06:07:00 +0000 2024,1,wts preloved skincare n pakai up skin tea trica ampoule ke im from mugwort cream ke azarine tinted lippie cake shade amp belum pernah pakai soal enggak cocok warna bjir kea you cloud touch sih baru kali pakai terlalu terang ke bandung,1,3,0,shunlOva,"['wts', 'preloved', 'skincare', 'n', 'pakai', 'up', 'skin', 'tea', 'trica', 'ampoule', 'im', 'from', 'mugwort', 'cream', 'azarine', 'tinted', 'lippie', 'cake', 'shade', 'amp', 'belum_pernah', 'pakai', 'enggak_cocok', 'warna', 'bjir', 'kea', 'you', 'cloud', 'touch', 'sih', 'kali', 'pakai', 'terang', 'bandung']",Positive
Thu Aug 08 05:55:24 +0000 2024,0,azarine cuyyyy,0,0,0,todayisrrenjun,"['azarine', 'cuyyyy']",Neutral
Thu Aug 08 05:54:13 +0000 2024,0,aku pakai emina cica acne sama azarine calm acne aku tadi beli yang emina twinpack dapat kpcs,0,1,0,miremirmir,"['pakai', 'emina', 'cica', 'acne', 'azarine', 'calm', 'acne', 'beli', 'emina', 'twinpack', 'kpcs']",Neutral
Thu Aug 08 05:48:50 +0000 2024,0,aku pakai azarine deh repurchase kali kali,0,1,0,another_rfy,"['pakai', 'azarine', 'deh', 'repurchase', 'kali', 'kali']",Neutral
Thu Aug 08 05:45:15 +0000 2024,0,kampanye mega akan datang cek tawar hebat ini nama produk gel azarine hydrasoothe sunscreen gel spf apa ml harga produk rp harga diskon rp,0,0,0,Vinnyaalvi,"['kampanye', 'mega', 'cek', 'tawar', 'hebat', 'nama', 'produk', 'gel', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'ml', 'harga', 'produk', 'rp', 'harga', 'diskon', 'rp']",Positive
Thu Aug 08 05:36:03 +0000 2024,0,gue enggak mau pakai tinted lip balm soal iya anjir cepat hilang lip tint juga cepat hilang gue pakai azarine tapi enggak begitu kering sih gue pernah pakai lip tint nya pink flash duh kering banget kudu scrub bibir tiap kelar pakai,0,0,0,preciousPJS_,"['gue', 'enggak_mau', 'pakai', 'tinted', 'lip', 'balm', 'iya', 'anjir', 'cepat', 'hilang', 'lip', 'tint', 'cepat', 'hilang', 'gue', 'pakai', 'azarine', 'enggak_begitu', 'kering', 'sih', 'gue', 'pakai', 'lip', 'tint', 'nya', 'pink', 'flash', 'duh', 'kering', 'banget', 'kudu', 'scrub', 'bibir', 'kelar', 'pakai']",Positive
Thu Aug 08 05:34:01 +0000 2024,0,guys azarine nya yuk harga bisa lebih murah via shopee video ya yuk bisa dm saja,0,0,0,craindt,"['guys', 'azarine', 'nya', 'yuk', 'harga', 'murah', 'via', 'shopee', 'video', 'ya', 'yuk', 'dm']",Positive
Thu Aug 08 05:30:02 +0000 2024,0,jir sumscreen spray azarine baru ku beli hari lalu deh habis gila,0,2,0,aicespaice,"['jir', 'sumscreen', 'spray', 'azarine', 'ku', 'beli', 'dah', 'habis', 'gila']",Neutral
Thu Aug 08 05:28:24 +0000 2024,5,emina amp azarine ini ribu saja bisa lebih murce stain nya oke enggak gumpal tengah finishnya glossy enggak bikin kering bibir,0,0,0,kiituen,"['emina', 'amp', 'azarine', 'ribu', 'murce', 'stain', 'nya', 'oke', 'enggak_gumpal', 'finishnya', 'glossy', 'enggak_bikin', 'kering', 'bibir']",Neutral
Thu Aug 08 05:22:02 +0000 2024,0,done maaf baru bisa balas,0,0,0,asmloy,"['done', 'maaf', 'balas']",Neutral
Thu Aug 08 05:21:42 +0000 2024,0,keren,0,0,0,ssailerrmun,['keren'],Neutral
Thu Aug 08 05:04:03 +0000 2024,0,moisturizer azarine biru murah guyss promo masa dapat harga ribu saja,0,0,0,etalasederhana,"['moisturizer', 'azarine', 'biru', 'murah', 'guyss', 'promo', 'harga', 'ribu']",Positive
Thu Aug 08 04:47:41 +0000 2024,0,step liptint lipcream bebas ya kalo ini inti yang aku tau warna lip ngaruh ke muka banget ya buat warm tone seperti aku cocok warna yang oren kalo yang warna kayak strawberry begitu di aku jadi ungu pain aku kalo lagi sholat pakenya azarine kalo lagi mens pakai wardah,0,2,0,palette_hi,"['step', 'liptint', 'lipcream', 'bebas', 'ya', 'kalo', 'inti', 'tau', 'warna', 'lip', 'ngaruh', 'muka', 'banget', 'ya', 'warm', 'tone', 'cocok', 'warna', 'oren', 'kalo', 'warna', 'kayak', 'strawberry', 'ungu', 'pain', 'kalo', 'sholat', 'pakenya', 'azarine', 'kalo', 'mens', 'pakai', 'wardah']",Positive
Thu Aug 08 04:43:38 +0000 2024,0,rekomendasi info kode voucher diskon promo flash sale racun belanja beli checkout di shopee puncak agustus flashsale pkl azarine calm my acne sunscreen moisturiser spf apa sunscreen gel untuk kulit minyak jerawat sensitif ml,0,0,0,FitriaNafisa,"['rekomendasi', 'info', 'kode', 'voucher', 'diskon', 'promo', 'flash', 'sale', 'racun', 'belanja', 'beli', 'checkout', 'shopee', 'puncak', 'agustus', 'flashsale', 'pkl', 'azarine', 'calm', 'my', 'acne', 'sunscreen', 'moisturiser', 'spf', 'sunscreen', 'gel', 'kulit', 'minyak', 'jerawat', 'sensitif', 'ml']",Negative
Thu Aug 08 04:42:24 +0000 2024,0,rekomendasi info kode voucher diskon promo flash sale racun belanja beli checkout di shopee puncak agustus flashsale pkl azarine hydrasoothe sunscreen gel spf apa ml best seller sunscreen kulit minyak jerawat,0,1,0,FitriaNafisa,"['rekomendasi', 'info', 'kode', 'voucher', 'diskon', 'promo', 'flash', 'sale', 'racun', 'belanja', 'beli', 'checkout', 'shopee', 'puncak', 'agustus', 'flashsale', 'pkl', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'ml', 'best', 'seller', 'sunscreen', 'kulit', 'minyak', 'jerawat']",Negative
Thu Aug 08 04:31:54 +0000 2024,0,azarine sama dmb begitu,0,0,0,stardwustt,"['azarine', 'dmb']",Neutral
Thu Aug 08 04:10:03 +0000 2024,0,up sih gantung size kalau yang ajar friendly coba prettywell ceramon atau enggak azarine,0,1,0,DelicateScribes,"['up', 'sih', 'gantung', 'size', 'ajar', 'friendly', 'coba', 'prettywell', 'ceramon', 'enggak_azarine']",Neutral
Thu Aug 08 04:05:07 +0000 2024,0,aku pakai azarine shade,0,1,0,MODlS,"['pakai', 'azarine', 'shade']",Neutral
Thu Aug 08 04:00:38 +0000 2024,0,aku wardah acne campur vit sih nya azarine enggak nimbulin apa nder,0,0,0,flaflaflaflower,"['wardah', 'acne', 'campur', 'vit', 'sih', 'nya', 'azarine', 'enggak_nimbulin', 'nder']",Neutral
Thu Aug 08 03:43:15 +0000 2024,0,jb sunscreen azarine hydramax isi pcs cuma ribu saja kalo beli satu juga bisa ya,0,0,0,JUALAN_AUTOBASE,"['jb', 'sunscreen', 'azarine', 'hydramax', 'isi', 'pcs', 'ribu', 'kalo', 'beli', 'ya']",Neutral
Thu Aug 08 03:42:00 +0000 2024,0,aku pakee yang azarine,0,0,0,takarasachie,"['pakee', 'azarine']",Neutral
Thu Aug 08 03:36:41 +0000 2024,0,turun harga by beyoutypop diskon hari khusus hari ini malang jatim orisinal wts skincare makeup avoskin cosrx skintific somethinc sea facetology originote elformula azarine pixy buttonscarves cetaphil pure pawpaw wtb,1,2,1,thumbelinana,"['turun', 'harga', 'by', 'beyoutypop', 'diskon', 'khusus', 'malang', 'jatim', 'orisinal', 'wts', 'skincare', 'makeup', 'avoskin', 'cosrx', 'skintific', 'somethinc', 'sea', 'facetology', 'originote', 'elformula', 'azarine', 'pixy', 'buttonscarves', 'cetaphil', 'pure', 'pawpaw', 'wtb']",Neutral
Thu Aug 08 03:33:10 +0000 2024,0,aku pakai azarine dong,0,0,0,meryrizky_,"['pakai', 'azarine']",Neutral
Thu Aug 08 03:21:06 +0000 2024,0,azarine juara wkwk,0,1,0,ameleezuy,"['azarine', 'juara', 'wkwk']",Neutral
Thu Aug 08 03:19:49 +0000 2024,0,ss azarine di shopee sama di offline store sama saja anying harga reflek enggak jadi beli,0,0,0,fuormula1,"['ss', 'azarine', 'shopee', 'offline', 'store', 'anying', 'harga', 'reflek', 'enggak_jadi', 'beli']",Neutral
Thu Aug 08 02:58:37 +0000 2024,0,azarine yang ijo kak st oily acne prone,0,1,0,chepineaa,"['azarine', 'ijo', 'kak', 'st', 'oily', 'acne', 'prone']",Neutral
Thu Aug 08 02:52:13 +0000 2024,0,maks ke buat beli ss azarine karena betul lagi turun harga juga jadi dapat ke sudah senang banget banget,0,0,0,Freswater,"['maks', 'beli', 'ss', 'azarine', 'turun', 'harga', 'senang', 'banget', 'banget']",Positive
